0 1:8.99992        2:0.888506       3:2.27116        4:0.494229       5:0.0485975      6:0.476191       7:0.293544       8:2.09524        9:0.776643       10:0.142857       11:0              12:0.666667       13:0.321208       14:2.69048        15:1.22521        16:0.214286       17:0.101015       18:3              19:5.71429        20:0.810539       21:0.05051        22:0.408612       23:0.0680714      24:0.633195       
0 1:3.48096        2:1.48923        3:0.132217       4:0.235736       5:0.0135135      6:0.194444       7:0.0277778      8:1.11111        9:0.222222       10:0.194444       11:0.0833333      12:0.152778       13:0.0416667      14:0.430556       15:0.0694444      16:0.138889       17:0.0277778      18:2              19:1.16667        20:0.810842       21:0.0564563      22:0.310534       23:0.00636737     24:0.42385        
0 1:8.39808        2:0.784737       3:1.49669        4:0.538776       5:0.110204       6:0.785714       7:0.0714286      8:2.71429        9:1              10:0.142857       11:0              12:1.64286        13:0.0714286      14:2.67857        15:1.03571        16:0.392857       17:0.107143       18:2              19:4.57143        20:0.846152       21:0.0620608      22:0.416798       23:0.115913       24:0.854158       
0 1:12.2556        2:0.215363       3:2.58926        4:0.389416       5:0.0202478      6:0.176471       7:0.0588235      8:1.64706        9:0.235294       10:0.176471       11:0.0588235      12:0.323529       13:0.0294118      14:3              15:0.411765       16:0.441176       17:0.323529       18:2              19:4.70588        20:0.824441       21:0.0203868      22:0.402395       23:0.00438485     24:0.738987       
0 1:6.70672        2:1.14886        3:2.29676        4:0.260508       5:0.0245171      6:0.2            7:0.04           8:1.01333        9:0.53798        10:0.0666667      11:0.0298142      12:0.273333       13:0.155635       14:1.24667        15:0.872213       16:0.133333       17:0.107497       18:6              19:3.24           20:0.821762       21:0.0362598      22:0.431006       23:0.024937       24:1.2555         
0 1:1.17588        2:8.38394        3:6.48391        4:0.410473       5:0.035473       6:0.4375         7:0.0625         8:1.25           9:0              10:0.125          11:0              12:0.4375         13:0.125          14:1.5            15:0.875          16:0.5            17:0.3125         18:2              19:3.5            20:0.815478       21:0.0449866      22:0.399558       23:0.0271088      24:0.869938       
0 1:3.61866        2:1.49298        3:9.98542        4:0.406134       5:0.0404219      6:0.4            7:0.108866       8:1.42222        9:0.332592       10:0.0888889      11:0.0628539      12:0.644444       13:0.245452       14:2.57778        15:0.545238       16:0.155556       17:0.0831479      18:3              19:5.86667        20:0.728903       21:0.0238232      22:0.438555       23:0.0577673      24:0.541622       
0 1:4.87224        2:0.743706       3:0.466777       4:0.4962         5:0.0258879      6:0.333333       7:0.136083       8:1.27778        9:0.549972       10:0.166667       11:0              12:0.555556       13:0.437445       14:1.75           15:1.29636        16:0.527778       17:0.141639       18:3              19:4.83333        20:0.782508       21:0.029418       22:0.46898        23:0.0227787      24:0.428853       
0 1:5.0284         2:2.46786        3:4.14431        4:0.321699       5:0.0419141      6:0.210526       7:0.085947       8:0.947368       9:0.227394       10:0.140351       11:0.0496215      12:0.333333       13:0.0656431      14:1.10526        15:0.528067       16:0.140351       17:0.0248108      18:3              19:2.94737        20:0.800463       21:0.0485232      22:0.458489       23:0.0610568      24:0.8523         
0 1:5.43932        2:8.97582        3:7.03769        4:0.514974       5:0.0834716      6:0.461538       7:0              8:1.12821        9:0.0725238      10:0.25641        11:0.0725238      12:0.589744       13:0.0959399      14:0.871795       15:0.296816       16:0.48718        17:0.283214       18:3              19:3.92308        20:0.771142       21:0.0205818      22:0.441011       23:0.0416358      24:0.733762       
1 1:2.68741        2:1.3017         3:0.367351       4:0.18816        5:0.00821112     6:0.34596        7:0.11428        8:1.25           9:0.522563       10:0.308081       11:0.111398       12:0.588384       13:0.282383       14:0.780303       15:0.531195       16:0.416667       17:0.228281       18:9              19:7.17045        20:0.940367       21:0.0121276      22:0.134154       23:0.0125307      24:0.368612       
1 1:3.70705        2:1.80748        3:0.580413       4:0.168978       5:0.0110936      6:0.2657         7:0.0646333      8:1.05556        9:0.21401        10:0.236715       11:0.0565444      12:0.43599        13:0.219342       14:0.524155       15:0.365126       16:0.361111       17:0.172836       18:9              19:6.1413         20:0.927241       21:0.0222006      22:0.139542       23:0.0251537      24:0.370113       
0 1:1.18008        2:0.41552        3:0.0637741      4:0.764024       5:0.0163752      6:0.344828       7:0              8:1.37931        9:0              10:0.275862       11:0              12:0.724138       13:0.0344827      14:0.482759       15:0.0344827      16:0.655172       17:0.0689655      18:2              19:3.58621        20:0.950577       21:0.00270995     22:0.127602       23:0.00297695     24:0.163355       
0 1:0.744659       2:0.0339508      3:1.29134        4:0.483042       5:0.00234731     6:0.357143       7:0.0714286      8:0.785714       9:0.0714286      10:0.142857       11:0              12:0.607143       13:0.0357143      14:1.03571        15:0.464286       16:0.357143       17:0.214286       18:2              19:3.92857        20:0.769876       21:0.0059866      22:0.395237       23:0.0132141      24:0.767534       
1 1:9.2394         2:0.51499        3:0.408866       4:0.132185       5:0.0140777      6:0.31746        7:0.128308       8:1.08913        9:0.459806       10:0.22792        11:0.0653233      12:0.384615       13:0.0788216      14:0.492878       15:0.249957       16:0.318274       17:0.136597       18:21             19:10.9744        20:0.948625       21:0.0111116      22:0.129511       23:0.0263259      24:1.07374e+08    
1 1:4.5331         2:0.495637       3:0.357072       4:0.0737668      5:0.00650767     6:0.337102       7:0.0925659      8:1.22097        9:0.173589       10:0.302158       11:0.0421252      12:0.413155       13:0.127764       14:0.289825       15:0.206718       16:0.431655       17:0.214038       18:7              19:3.96403        20:0.926141       21:0.0220195      22:0.168848       23:0.0599188      24:0.311713       
1 1:4.59555        2:0.448414       3:0.529035       4:0.069176       5:0.00430089     6:0.337272       7:0.0578827      8:1.14071        9:0.306858       10:0.283566       11:0.0738566      12:0.256713       13:0.110242       14:0.326531       15:0.175637       16:0.245972       17:0.135798       18:7              19:2.53383        20:0.944588       21:0.0232379      22:0.215187       23:0.0457791      24:0.31395        
1 1:0.793015       2:0.369535       3:0.593868       4:0.0769528      5:0.00205684     6:0.387597       7:0.0580102      8:1.26615        9:0.396555       10:0.325581       11:0.0645478      12:0.27907        13:0.132087       14:0.120155       15:0.0416854      16:0.290698       17:0.129618       18:6              19:2.51163        20:0.957575       21:0.0106147      22:0.200911       23:0.0446632      24:0.180779       
1 1:8.68843        2:0.579811       3:0.291538       4:0.139627       5:0.00413641     6:0.465116       7:0.186047       8:2.55814        9:1.62791        10:0.488372       11:0.302326       12:0.209302       13:0.0465116      14:0.406977       15:0.337209       16:0.22093        17:0.0813953      18:2              19:0.906977       20:0.841307       21:0.0346057      22:0.470197       23:0.0675998      24:0.670125       
0 1:0.846138       2:0.15744        3:0.0541954      4:0.717677       5:0.0116162      6:0.363636       7:0              8:1.22727        9:0.0454545      10:0.272727       11:0              12:1              13:0              14:0              15:0              16:1              17:0              18:2              19:3.86364        20:0.928975       21:0.00745568     22:0.180055       23:0.00304355     24:0.174626       
0 1:0.717224       2:0.148494       3:0.15703        4:0.633235       5:0.023287       6:0.306667       7:0.0298142      8:1.04           9:0              10:0.253333       11:0.0298142      12:0.853333       13:0.0298143      14:0.08           15:0.092376       16:0.84           17:0              18:6              19:13             20:0.91363        21:0.0526939      22:0.181877       23:0.00399035     24:0.192253       
0 1:0.892948       2:0.0974666      3:0.0864151      4:0.653443       5:0.0298531      6:0.354167       7:0.0360844      8:1.0625         9:0.0360844      10:0.25           11:0              12:0.84375        13:0.0180422      14:0.0625         15:0.0208333      16:0.84375        17:0.0180422      18:4              19:8.16667        20:0.918938       21:0.0231948      22:0.188537       23:0.00473681     24:0.204613       
0 1:3.86806        2:0.291001       3:0.12416        4:0.5879         5:0.0185581      6:0.32           7:0              8:0.986667       9:0.0377124      10:0.226667       11:0.0298142      12:0.78           13:0.0305505      14:0.12           15:0.023094       16:0.766667       17:0.0274874      18:6              19:11.92          20:0.928219       21:0.0172805      22:0.20046        23:0.0026754      24:0.187407       
1 1:3.0804         2:1.03112        3:0.59356        4:0.0802581      5:0.0124284      6:0.280922       7:0.0735846      8:1.39203        9:0.521806       10:0.234801       11:0.113595       12:0.222222       13:0.128209       14:0.30608        15:0.2076         16:0.230608       17:0.128209       18:9              19:3.90566        20:0.765994       21:0.0406139      22:0.644579       23:0.100883       24:0.483128       
0 1:0.539078       2:0.24012        3:0.107635       4:0.702411       5:0.00116071     6:0.4            7:0              8:1.2            9:0              10:0.3            11:0              12:0.9            13:0              14:0.225          15:0.025          16:0.925          17:0.025          18:2              19:3.7            20:0.913307       21:0.0196196      22:0.199172       23:0.00202917     24:0.140445       
0 1:2.60072        2:0.0967367      3:0.258948       4:0.683913       5:0.0137369      6:0.380952       7:0              8:1.14286        9:0              10:0.285714       11:0              12:0.857143       13:0              14:0.206349       15:0.0224478      16:0.84127        17:0.0224478      18:3              19:5.90476        20:0.905135       21:0.0148387      22:0.205973       23:0.00127039     24:0.156875       
1 1:8.02845        2:1.11672        3:0.209202       4:0.0872541      5:0.0106991      6:0.447368       7:0.184211       8:1.68421        9:0.789474       10:0.368421       11:0.157895       12:0.342105       13:0.263158       14:0.289474       15:0.131579       16:0.289474       17:0.210526       18:2              19:0.710526       20:0.886257       21:0.0540419      22:0.828841       23:0.0964465      24:0.800531       
0 1:1.43071        2:1.05889        3:0.750131       4:0.191874       5:0.00827964     6:0.228148       7:0.079615       8:1.2            9:0.635084       10:0.213333       11:0.0837004      12:0.564444       13:0.291057       14:1.28889        15:0.699413       16:0.508148       17:0.133053       18:3              19:3.18667        20:0.991398       21:0.000949226    22:0.0494896      23:0.00964122     24:0.382027       
0 1:1.76814        2:0.324106       3:0.212096       4:0.575326       5:0.0178945      6:0.239316       7:0.0241746      8:1.09402        9:0.0639599      10:0.205128       11:0              12:0.589744       13:0.342734       14:1.60684        15:0.198982       16:1.49573        17:0.0846111      18:3              19:6.58974        20:0.977206       21:0.0049547      22:0.114444       23:0.00661518     24:0.288639       
1 1:1.34245        2:0.751757       3:0.449432       4:0.0866806      5:0.00462164     6:0.313978       7:0.156029       8:1.10968        9:0.540312       10:0.258065       11:0.124285       12:0.382796       13:0.210884       14:0.355914       15:0.221435       16:0.325806       17:0.197513       18:10             19:4.98925        20:0.916461       21:0.0585556      22:0.275179       23:0.0497664      24:0.347065       
0 1:0.559624       2:0.195587       3:0.330261       4:0.10077        5:0.00701993     6:0.375          7:0.0416667      8:1.83333        9:0.583333       10:0.416667       11:0.125          12:0.322917       13:0.0520833      14:2.57292        15:0.947917       16:2.0625         17:0.625          18:2              19:3.625          20:0.91413        21:0.0323938      22:0.378716       23:0.129985       24:0.291515       
0 1:0.134712       2:0.268433       3:0.713791       4:0.434891       5:0.0381808      6:0.447368       7:0.0789474      8:1.28947        9:0.0263158      10:0.289474       11:0.0263158      12:0.5            13:0.184211       14:0.223684       15:0.0131579      16:0.355263       17:0.0657895      18:2              19:1.81579        20:0.947077       21:0.00562537     22:0.173979       23:0.0030117      24:0.38224        
0 1:2.02588        2:0.501236       3:1.68393        4:0.366796       5:0.0184985      6:0.352941       7:0.0588235      8:1.38235        9:0.0294118      10:0.323529       11:0.0294118      12:0.544118       13:0.0735294      14:2.14706        15:0              16:0.867647       17:0.132353       18:2              19:3.26471        20:0.849926       21:0.00529307     22:0.237663       23:0.0729991      24:0.40656        
1 1:9.03959        2:0.169884       3:0.737518       4:0.334099       5:0.0327493      6:1.13043        7:0.434783       8:4.08696        9:0.782609       10:0.869565       11:0.26087        12:1.71739        13:0.934783       14:2.45652        15:1.67391        16:1.3913         17:0.521739       18:2              19:4.13043        20:0.838393       21:0.113064       22:0.33162        23:0.0283796      24:0.733651       
1 1:1.42146        2:2.11729        3:2.04022        4:0.311808       5:0.0187642      6:0.348387       7:0.0474095      8:1.23871        9:0.125101       10:0.296774       11:0.0625507      12:0.651613       13:0.109677       14:0.809677       15:0.425929       16:0.570968       17:0.164041       18:5              19:5.04839        20:0.967971       21:0.00469254     22:0.107409       23:0.0254364      24:0.272828       
0 1:6.71935        2:0.163422       3:0.288956       4:0.28411        5:0.00737323     6:0.393443       7:0.131148       8:1.14754        9:0.196721       10:0.327869       11:0.0983606      12:0.377049       13:0.0819672      14:0.385246       15:0.221311       16:0.303279       17:0.0901639      18:2              19:1.59016        20:0.799047       21:0.0555573      22:0.167435       23:0.0080554      24:0.487781       
0 1:2.76826        2:0.0951767      3:1.07537        4:0.814829       5:0.0244565      6:0.5            7:0.0714286      8:1.14286        9:0              10:0.214286       11:0.0714286      12:1.96429        13:0.75           14:0.214286       15:0.0714286      16:1.82143        17:0.607143       18:2              19:4.14286        20:0.900204       21:0.00587371     22:0.237374       23:0.0252525      24:0.451826       
0 1:0.970577       2:0.540703       3:0.19289        4:0.822192       5:0.00172848     6:0.357143       7:0.0714286      8:1.21429        9:0.0714286      10:0.214286       11:0.0714286      12:2              13:0.642857       14:1.07143        15:0.928571       16:1              17:0.214286       18:2              19:4.14286        20:0.9399         21:0.00412026     22:0.230074       23:0.0156159      24:0.313075       
0 1:1.55133        2:0.114487       3:0.807247       4:0.858788       5:0.016212       6:0.384615       7:0.0769231      8:1.23077        9:0              10:0.153846       11:0              12:2.07692        13:0.769231       14:1.38462        15:0.769231       16:0.846154       17:0              18:2              19:4.46154        20:0.883085       21:0.0443757      22:0.246377       23:0.031401       24:0.416472       
0 1:0.263536       2:0.0805817      3:0.0522308      4:0.708612       5:0.00831941     6:0.388889       7:0.0555556      8:1.33333        9:0              10:0.222222       11:0              12:0.861111       13:0.0277778      14:0.0555556      15:0              16:0.861111       17:0.0277778      18:2              19:1.88889        20:0.799263       21:0.0386998      22:0.229174       23:0.00190149     24:0.0805559      
1 1:3.83508        2:0.183453       3:0.674392       4:0.238884       5:0.0389386      6:0.467949       7:0.135831       8:1.78205        9:0.473492       10:0.378205       11:0.122468       12:0.458333       13:0.139303       14:0.5            15:0.534786       16:0.451923       17:0.121499       18:6              19:3.07692        20:0.960449       21:0.0110774      22:0.187728       23:0.0285117      24:0.236894       
1 1:4.22355        2:0.280532       3:0.0670314      4:0.21665        5:0.0118055      6:0.439909       7:0.160342       8:1.8458         9:0.678486       10:0.521542       11:0.157233       12:0.399093       13:0.188877       14:0.77551        15:0.207306       16:0.417234       17:0.176201       18:3              19:2.27891        20:0.984884       21:0.00238674     22:0.0661038      23:0.00701829     24:0.284443       
1 1:4.99251        2:0.860765       3:1.84004        4:0.104623       5:0.0160358      6:0.23951        7:0.10351        8:0.966525       9:0.560372       10:0.206506       11:0.0975032      12:0.249411       13:0.173348       14:0.36115        15:0.224234       16:0.276756       17:0.20819        18:21             19:9.14851        20:0.87651        21:0.057143       22:0.26187        23:0.0508527      24:1.07374e+08    
0 1:2.68241        2:0.739007       3:1.43671        4:0.0188742      5:0.00118851     6:0.141278       7:0.0540122      8:0.786241       9:0.4276         10:0.205774       11:0.108026       12:0.039312       13:0.0157325      14:0.105651       15:0.0486617      16:0.031941       17:0.0155394      18:22             19:1.32432        20:0.767045       21:0.029615       22:0.927003       23:0.111303       24:0.223735       
0 1:0.676903       2:0.440521       3:0.917534       4:0.209617       5:0.019141       6:0.666667       7:0.148148       8:2.92593        9:0.111111       10:0.333333       11:0.037037       12:0.574074       13:0.0925926      14:1.88889        15:0.148148       16:0.240741       17:0.0185185      18:2              19:4.18518        20:0.81823        21:0.0504572      22:0.587227       23:0.00686941     24:0.509963       
0 1:4.54509        2:0.548546       3:0.238041       4:0.155          5:0.005          6:0.32           7:0.24           8:2.32           9:1.04           10:0.12           11:0.12           12:0.18           13:0.1            14:0.88           15:0.48           16:0.1            17:0.06           18:2              19:0.88           20:0.756818       21:0.00681818     22:0.749468       23:0.0446492      24:0.642412       
0 1:0.657013       2:0.40263        3:0.590633       4:0.048419       5:0.000988141    6:0.282609       7:0.0217391      8:0.869565       9:0              10:0.23913        11:0.0217391      12:0.0434783      13:0              14:0.0978261      15:0.0326087      16:0.0543478      17:0.0108696      18:2              19:0.173913       20:0.844491       21:0.00625551     22:0.968273       23:0.0189062      24:0.088223       
1 1:0.916367       2:0.188693       3:0.18305        4:0.178771       5:0.00688375     6:0.361111       7:0.112263       8:1.74074        9:0.665637       10:0.407407       11:0.130946       12:0.571759       13:0.190336       14:0.877315       15:0.570821       16:0.583333       17:0.118124       18:6              19:4.95833        20:0.978593       21:0.00861019     22:0.147313       23:0.0287887      24:0.202217       
1 1:0.903267       2:0.116156       3:0.277477       4:0.185464       5:0.00513435     6:0.343284       7:0.0149254      8:1.42537        9:0.22868        10:0.365672       11:0.116332       12:0.727612       13:0.162603       14:0.697761       15:0.247369       16:0.634328       17:0.11194        18:4              19:2.85075        20:0.941611       21:0.0233494      22:0.15557        23:0.0386524      24:0.12608        
0 1:1.53405        2:0.125931       3:0.0350075      4:0.301942       5:0.0140961      6:0.283019       7:0.0188679      8:1.18868        9:0.0566037      10:0.264151       11:0              12:0.150943       13:0.0188679      14:0.59434        15:0.0471698      16:0.160377       17:0.0283019      18:2              19:1.62264        20:0.876779       21:0.0146393      22:0.165406       23:0.00426883     24:0.290085       
1 1:6.78445        2:2.5077         3:2.32234        4:0.108907       5:0.0296566      6:0.228856       7:0.0916768      8:0.927584       9:0.306679       10:0.181316       11:0.0519742      12:0.28911        13:0.101349       14:0.512991       15:0.208434       16:0.249309       17:0.0908161      18:9              19:4.25373        20:0.946382       21:0.0783867      22:0.100495       23:0.0214688      24:0.427402       
1 1:9.63198        2:0.18943        3:2.92236        4:0.184309       5:0.0189374      6:0.352941       7:0.0928182      8:1.4958         9:0.378618       10:0.382353       11:0.133598       12:0.344538       13:0.143474       14:0.913866       15:0.270046       16:0.552521       17:0.0886096      18:4              19:2.95798        20:0.926183       21:0.0836028      22:0.0938071      23:0.0266792      24:0.346684       
1 1:14.3986        2:0.673815       3:1.10988        4:0.185453       5:0.00797683     6:0.25614        7:0.0305888      8:1.28772        9:0.306812       10:0.249123       11:0.0374634      12:0.398246       13:0.164445       14:0.97193        15:0.612816       16:0.44386        17:0.111869       18:5              19:3.30702        20:0.920714       21:0.105621       22:0.101368       23:0.032319       24:0.310453       
0 1:3.35537        2:0.354294       3:1.26722        4:0.344484       5:0.00624865     6:0.285714       7:0.0357143      8:1.44643        9:0.267857       10:0.464286       11:0.0357143      12:0.651786       13:0.276786       14:1.25           15:1.08929        16:0.526786       17:0.0803571      18:2              19:2.26786        20:0.781367       21:0.0114324      22:0.151352       23:0.00380166     24:0.658925       
0 1:14.7959        2:1.9865         3:5.85507        4:0.179509       5:0.0386454      6:0.306878       7:0.175642       8:1.27513        9:0.94361        10:0.269841       11:0.193683       12:0.285714       13:0.166478       14:1.15079        15:0.924201       16:0.243386       17:0.168691       18:7              19:4.44444        20:0.84727        21:0.0514234      22:0.336471       23:0.0523805      24:7.15828e+08    
0 1:13.2909        2:1.87022        3:6.16964        4:0.15258        5:0.0161885      6:0.288608       7:0.076118       8:1.09367        9:0.283228       10:0.237975       11:0.0699761      12:0.164557       13:0.0434824      14:0.206329       15:0.089337       16:0.0924051      17:0.0667534      18:10             19:2.03797        20:0.870875       21:0.0782036      22:0.223435       23:0.041825       24:2.38609e+08    
0 1:2.25326        2:0.0476837      3:1.28975        4:0.182707       5:0.00424234     6:0.396825       7:0.206349       8:1.11111        9:0.222222       10:0.126984       11:0.126984       12:0.18254        13:0.119048       14:1.0873         15:0.706349       16:0.111111       17:0.0952381      18:2              19:1.34921        20:0.795793       21:0.029747       22:0.243612       23:0.00318304     24:0.745754       
0 1:12.9049        2:1.9174         3:4.06586        4:0.19779        5:0.00266768     6:0.463415       7:0.219512       8:1.95122        9:0.829268       10:0.243902       11:0.0487805      12:0.573171       13:0.378049       14:1.64634        15:0.670732       16:0.304878       17:0.0121951      18:2              19:2.60976        20:0.855625       21:0.0504781      22:0.396567       23:0.00600927     24:0.740506       
0 1:2.41869        2:1.44181        3:0.803467       4:0.233696       5:0.00863171     6:0.108696       7:0.108696       8:0.565217       9:0.130435       10:0.195652       11:0.0217391      12:0.130435       13:0.130435       14:0.391304       15:0.0217391      16:0.304348       17:0.0652174      18:2              19:1.45652        20:0.902367       21:0.00626275     22:0.205484       23:0.0807901      24:0.928284       
0 1:1.92506        2:0.231789       3:2.04762        4:0.557799       5:0.00314298     6:0.368421       7:0.0526316      8:1.05263        9:0.210526       10:0.210526       11:0.105263       12:1.07895        13:0.342105       14:1.28947        15:0.5            16:0.421053       17:0.263158       18:2              19:2.47368        20:0.769613       21:0.0383874      22:0.283184       23:0.00540641     24:0.56872        
0 1:0.689529       2:0.0849609      3:0.146252       4:0.612087       5:0.0772037      6:0.352941       7:0              8:1.17647        9:0.235294       10:0.176471       11:0.0588235      12:0.794118       13:0.0294118      14:1.41176        15:0.294118       16:0.441176       17:0.0294118      18:2              19:5.47059        20:0.746879       21:0.00423202     22:0.255546       23:0.0277877      24:0.590386       
0 1:11.0755        2:1.55922        3:2.43378        4:0.383118       5:0.0210488      6:0.5625         7:0.0625         8:2.3125         9:0.1875         10:0.4375         11:0.1875         12:0.71875        13:0.21875        14:2.28125        15:0.46875        16:0.375          17:0.1875         18:2              19:5.5            20:0.785448       21:0.000758946    22:0.442357       23:0.046279       24:0.501752       
0 1:11.1199        2:1.51157        3:2.53828        4:0.2242         5:0.0382         6:0.28           7:0.04           8:1.6            9:0.72           10:0.16           11:0              12:0.18           13:0.02           14:1.64           15:0.52           16:0.42           17:0.1            18:2              19:2.08           20:0.80875        21:0.04625        22:0.540206       23:0.0860571      24:0.843403       
0 1:22.0045        2:1.06529        3:1.92047        4:0.254337       5:0.0186225      6:0.107143       7:0.107143       8:0.696429       9:0.0178571      10:0.178571       11:0.107143       12:0.0714286      13:0.0714286      14:0.660714       15:0.0535714      16:0.125          17:0.0535714      18:2              19:2.85714        20:0.837033       21:0.0114517      22:0.298897       23:0.0971426      24:0.870468       
0 1:7.90601        2:1.79236        3:5.15422        4:0.233938       5:0.0208697      6:0.3125         7:0.0625         8:1.45312        9:0.734375       10:0.1875         11:0.0625         12:0.421875       13:0.140625       14:1.9375         15:0.625          16:0.234375       17:0.078125       18:2              19:1.90625        20:0.84669        21:0.0491436      22:0.527392       23:0.0197778      24:0.666623       
0 1:10.834         2:0.32653        3:0.480381       4:0.280515       5:0.0194853      6:0.3125         7:0.1875         8:1.875          9:0.875          10:0.1875         11:0.0625         12:0.5            13:0.1875         14:3.25           15:1.5625         16:0.3125         17:0.1875         18:2              19:4.5625         20:0.784667       21:0.0486667      22:0.534272       23:0.000938952    24:0.858015       
0 1:8.76838        2:0.0514679      3:0.474258       4:0.997426       5:0.152981       6:0.5            7:0.166667       8:1.33333        9:0              10:0              11:0              12:3.16667        13:0.666667       14:3.66667        15:0.5            16:0              17:0              18:2              19:8.16667        20:0.943357       21:0.0417176      22:0.4375         23:0.0625         24:0.649161       
0 1:1.22992        2:2.49686        3:3.71677        4:0.506          5:0.038          6:0.7            7:0.3            8:1.5            9:0.7            10:0              11:0              12:0.9            13:0.3            14:4.35           15:1.55           16:0.05           17:0.05           18:2              19:6.9            20:0.755834       21:0.0014478      22:0.581701       23:0.00423637     24:0.67212        
0 1:2.78075        2:0.0560532      3:0.756561       4:0.246667       5:0.00666667     6:0.36           7:0.04           8:1.16           9:0.12           10:0.24           11:0              12:0.24           13:0.04           14:0.14           15:0.06           16:0.18           17:0.02           18:2              19:0.92           20:0.792735       21:0.0149572      22:0.425364       23:0.00600886     24:0.236343       
0 1:2.09796        2:0.504082       3:1.11939        4:0.265199       5:0.023263       6:0.269231       7:0.0384615      8:0.807692       9:0.115385       10:0.0769231      11:0              12:0.211538       13:0.0576923      14:0.5            15:0.0384615      16:0.0961539      17:0.0192308      18:2              19:0.807692       20:0.798991       21:0.0058873      22:0.423469       23:0.00510204     24:0.779775       
0 1:11.8556        2:0.969562       3:0.623739       4:0.675443       5:0.0811055      6:0.37037        7:0.104757       8:1.11111        9:0.181444       10:0.148148       11:0.104757       12:1.40741        13:0.738887       14:1.62963        15:0.637209       16:0.296296       17:0.228312       18:3              19:10.4444        20:0.776746       21:0.0350832      22:0.468083       23:0.0618769      24:0.541014       
0 1:5.83505        2:0.27739        3:0.779766       4:0.459632       5:0.0176153      6:0.235294       7:0              8:0.882353       9:0.0588235      10:0.0588235      11:0.0588235      12:0.470588       13:0.0588235      14:0.411765       15:0.176471       16:0.176471       17:0.117647       18:2              19:1.94118        20:0.848214       21:0.00892857     22:0.383311       23:0.0196743      24:0.835338       
0 1:7.35382        2:1.0794         3:0.119808       4:0.261374       5:0.000321642    6:0.210526       7:0              8:0.631579       9:0              10:0.105263       11:0              12:0.263158       13:0.0526316      14:1.05263        15:0.631579       16:0.105263       17:0              18:2              19:1.63158        20:0.784411       21:0.00663349     22:0.506453       23:0.0367564      24:0.795357       
0 1:2.62331        2:0.104454       3:3.39272        4:0.448071       5:0.00759441     6:0.357143       7:0.0714286      8:1.21429        9:0.214286       10:0.142857       11:0              12:0.5            13:0.142857       14:1.21429        15:0.285714       16:0.142857       17:0              18:2              19:1.92857        20:0.838963       21:0.00314218     22:0.488876       23:0.0624057      24:0.183569       
0 1:10.9985        2:1.62018        3:2.97335        4:0.836744       5:0.0659829      6:0.5            7:0              8:1.0625         9:0.108253       10:0.125          11:0.125          12:1.4375         13:0.139754       14:1.4375         15:0.286411       16:0.3125         17:0.359035       18:4              19:8.75           20:0.873545       21:0.0371317      22:0.425674       23:0.0219175      24:0.377027       
0 1:2.90424        2:0.0619736      3:0.726639       4:0.375808       5:0.0430871      6:0.294118       7:0.0588235      8:1.05882        9:0.117647       10:0.117647       11:0              12:0.235294       13:0              14:0.852941       15:0.0294118      16:0.205882       17:0.0882353      18:2              19:1.41176        20:0.736518       21:0.00924498     22:0.443243       23:0.0432432      24:0.521244       
1 1:9.17423        2:0.845101       3:1.49613        4:0.134823       5:0.0135087      6:0.315104       7:0.0831296      8:1.27083        9:0.449489       10:0.276042       11:0.0891523      12:0.458333       13:0.208105       14:0.5625         15:0.322244       16:0.434896       17:0.173387       18:12             19:8.23438        20:0.952376       21:0.0443672      22:0.236264       23:0.0556812      24:0.342113       
0 1:0.728279       2:0.363262       3:0.274628       4:0.476562       5:0.0651042      6:0.291667       7:0.0416667      8:1.41667        9:0.0833333      10:0.208333       11:0.0416667      12:0.645833       13:0.104167       14:0.6875         15:0.1875         16:0.416667       17:0.0416667      18:2              19:2.66667        20:0.903686       21:0.00751102     22:0.298048       23:0.0781897      24:0.556217       
0 1:6.27778        2:1.20556        3:1.63173        4:0.171682       5:0.0235339      6:0.166667       7:0              8:0.847222       9:0.152778       10:0.166667       11:0.0555556      12:0.138889       13:0.0555556      14:0.5            15:0.277778       16:0.222222       17:0.0277778      18:2              19:0.666667       20:0.895112       21:0.0583768      22:0.514181       23:0.108626       24:0.945359       
0 1:9.62704        2:0.446373       3:0.630337       4:0.247222       5:0.00277778     6:0.45           7:0.25           8:0.95           9:0.15           10:0.15           11:0.05           12:0.375          13:0.175          14:0.95           15:0.05           16:0.125          17:0.025          18:2              19:1.3            20:0.801868       21:0.0200498      22:0.629035       23:0.012756       24:0.73788        
1 1:8.49438        2:0.243962       3:0.804041       4:0.0968561      5:0.0255153      6:0.420139       7:0.172706       8:1.46701        9:0.614301       10:0.362847       11:0.123752       12:0.391493       13:0.384811       14:0.646701       15:0.412319       16:0.494792       17:0.28786        18:6              19:3.27604        20:0.756634       21:0.0317641      22:0.136693       23:0.0336338      24:4.29497e+08    
0 1:4.61772        2:0.478119       3:0.768654       4:0.256281       5:0.00661956     6:0.238095       7:0.0680414      8:0.730159       9:0.24151        10:0.230159       11:0.0716487      12:0.412698       13:0.339663       14:0.575397       15:0.00561197     16:0.404762       17:0.324173       18:3              19:1.42857        20:0.904567       21:0.00737423     22:0.0582818      23:0.00255871     24:1.06248        
